skill_id,name,skill_type,skill_area_width,skill_cast_time,action_1,action_2,action_3,action_4,action_5,action_6,action_7,depend_action_1,depend_action_2,depend_action_3,depend_action_4,depend_action_5,depend_action_6,depend_action_7,description,icon_type
3048001,"",2,0,1.5,304800101,304800102,0,0,0,0,0,0,304800101,0,0,0,0,0,"幽灵领主skill0",1001
3048002,"",2,0,1.5,304800201,304800202,304800203,0,0,0,0,0,0,0,0,0,0,0,"幽灵领主skill1",1001
3049001,"",0,0,2.0,304900101,304900102,304900103,304900104,304900105,0,0,0,0,0,0,0,0,0,"弗兰肯必杀技能",1001
3049002,"",1,0,2.7,304900201,304900202,0,0,0,0,0,0,0,0,0,0,0,0,"弗兰肯skill1",1001
3049003,"",1,0,2.5,304900301,0,0,0,0,0,0,0,0,0,0,0,0,0,"弗兰肯skill2",1001
3049004,"",1,0,1.5,304900401,304900402,304900403,0,0,0,0,0,0,0,0,0,0,0,"弗兰肯觉醒",1001
3049005,"",0,0,2.0,304900501,0,0,0,0,0,0,0,0,0,0,0,0,0,"弗兰肯通常攻击",1001
3050001,"",1,0,0.0,305000101,305000102,305000103,0,0,0,0,0,0,305000102,0,0,0,0,"布丁必杀技能",1001
3050002,"",1,0,1.8,305000201,305000202,0,0,0,0,0,0,0,0,0,0,0,0,"布丁skill1",1001
3050003,"",1,0,2.7,305000301,305000302,305000303,305000304,0,0,0,0,0,305000302,305000303,0,0,0,"布丁skill2",1001
3050004,"",1,0,0.0,305000401,305000402,305000403,305000404,0,0,0,0,0,0,0,0,0,0,"布丁觉醒",1001
3051001,"",0,0,2.0,305100101,305100102,305100103,305100104,0,0,0,0,305100101,0,0,0,0,0,"巨型凶暴兔 必杀技能",1001
3051002,"",0,0,2.0,305100201,305100202,0,0,0,0,0,0,0,0,0,0,0,0,"巨型凶暴兔 skill1",1001
3052001,"",1,0,0.0,305200101,305200102,0,0,0,0,0,0,0,0,0,0,0,0,"魔像连结爆发",1001
3052002,"",1,0,1.8,305200201,305200202,0,0,0,0,0,0,0,0,0,0,0,0,"魔像skill1",1001
3052003,"",1,0,4.5,305200301,305200302,305200303,305200304,0,0,0,0,305200301,305200301,305200303,0,0,0,"魔像skill2",1001
3052004,"",1,0,0.0,305200401,305200402,305200403,305200404,0,0,0,0,0,0,0,0,0,0,"魔像觉醒",1001
3053001,"",0,0,0.0,305300101,305300102,0,0,0,0,0,0,0,0,0,0,0,0,"高等食尸兽连结爆发",1001
3053002,"",0,0,1.5,305300201,305300202,305300203,0,0,0,0,0,305300201,0,0,0,0,0,"高等食尸兽skill1",1001
3053003,"",0,0,1.5,305300301,305300302,0,0,0,0,0,0,305300301,0,0,0,0,0,"高等食尸兽skill2",1001
3053004,"",0,0,0.0,305300401,305300402,305300403,0,0,0,0,0,0,0,0,0,0,0,"高等食尸兽觉醒",1001
3054001,"",1,0,0.0,305400101,305400102,305400103,0,0,0,0,0,305400101,0,0,0,0,0,"冰角龙必杀技能",1001
3054002,"",1,0,3.0,305400201,305400202,305400203,305400204,305400205,0,0,0,305400201,0,0,0,0,0,"冰角龙skill1",1001
3055001,"",1,0,0.0,305500101,305500102,305500103,0,0,0,0,0,305500101,305500101,0,0,0,0,"雾精必杀技能",1001
3055002,"",1,0,1.5,305500201,305500202,0,0,0,0,0,0,0,0,0,0,0,0,"雾精skill1",1001
3055003,"",1,0,1.5,305500301,305500302,0,0,0,0,0,0,0,0,0,0,0,0,"雾精skill2",1001
3055004,"",1,0,0.0,305500401,305500402,305500403,305500404,0,0,0,0,0,0,0,0,0,0,"雾精觉醒",1001
3055005,"",1,0,4.0,305500501,305500502,0,0,0,0,0,0,305500501,0,0,0,0,0,"雾精skill3",1001
3055006,"",1,0,1.5,305500601,305500602,0,0,0,0,0,0,0,0,0,0,0,0,"雾精skill4",1001
3055007,"",1,0,1.5,305500701,305500702,0,0,0,0,0,0,0,0,0,0,0,0,"雾精skill5",1001
3055008,"",1,0,1.5,305500801,305500802,0,0,0,0,0,0,0,0,0,0,0,0,"雾精skill6",1001
3055009,"",1,0,0.0,305500901,305500902,305500903,305500904,0,0,0,0,0,0,0,0,0,0,"雾精觉醒",1001
3056001,"",1,0,0.0,305600101,305600102,0,0,0,0,0,0,0,0,0,0,0,0,"异界魔主必杀技能",1001
3056002,"",1,0,1.8,305600201,305600202,305600203,305600204,305600205,305600206,0,0,0,0,0,0,0,0,"异界魔主skill1",1001
3056003,"",1,0,2.0,305600301,305600302,305600303,0,0,0,0,0,0,0,0,0,0,0,"异界魔主skill2",1001
3056004,"",1,0,0.0,305600401,305600402,305600403,0,0,0,0,0,0,0,0,0,0,0,"异界魔主觉醒",1001
3057001,"",0,0,2.0,305700101,305700102,305700103,0,0,0,0,0,0,0,0,0,0,0,"巨型哥布林必杀技能",1001
3058001,"",1,0,2.0,305800101,0,0,0,0,0,0,0,0,0,0,0,0,0,"海蛞蝓必杀技能",1001
3058002,"",1,0,2.0,305800201,305800202,305800203,305800204,0,0,0,0,305800201,305800201,305800201,0,0,0,"海蛞蝓Skill1",1001
3058003,"",1,0,2.0,305800301,0,0,0,0,0,0,0,0,0,0,0,0,0,"海蛞蝓Skill2（attack的代替）",1001
3059001,"",1,0,2.2,305900101,305900102,0,0,0,0,0,0,305900101,0,0,0,0,0,"极彩鸟必杀技能",1001
3059002,"",0,0,4.0,305900201,305900202,305900203,305900204,0,0,0,0,305900201,0,0,0,0,0,"极彩鸟Skill1",1001
3060001,"",0,0,0.0,306000101,0,0,0,0,0,0,0,0,0,0,0,0,0,"年糕",1001
3060002,"",0,0,2.2,306000201,306000202,0,0,0,0,0,0,0,0,0,0,0,0,"年糕",1001
3060003,"",0,0,4.2,306000301,0,0,0,0,0,0,0,0,0,0,0,0,0,"年糕",1001
3060004,"",0,0,0.0,306000401,306000402,306000403,306000404,0,0,0,0,0,0,0,0,0,0,"年糕",1001
3060005,"",0,0,0.0,306000501,306000502,306000503,0,0,0,0,0,0,0,0,0,0,0,"年糕",1001
3060006,"",0,0,0.0,306000601,0,0,0,0,0,0,0,0,0,0,0,0,0,"年糕",1001
3060007,"",0,0,0.0,306000701,306000702,306000703,306000704,0,0,0,0,0,0,0,0,0,0,"年糕",1001
3060008,"",0,0,90.0,306000801,0,0,0,0,0,0,0,0,0,0,0,0,0,"年糕无行动",1001
3060009,"",0,0,2.2,306000901,306000902,0,0,0,0,0,0,0,0,0,0,0,0,"年糕击退",1001
3061001,"",0,0,2.0,306100101,306100102,0,0,0,0,0,0,306100101,0,0,0,0,0,"偷盗豺狼:必杀技能",1001
3061002,"",0,0,2.0,306100201,306100202,306100203,306100204,0,0,0,0,306100201,306100201,0,0,0,0,"偷盗豺狼:skill",1001
3062001,"",0,0,2.0,306200101,306200102,306200103,0,0,0,0,0,0,0,0,0,0,0,"暹罗浣熊:必杀技能",1001
3062002,"",0,0,2.0,306200201,306200202,306200203,306200204,306200205,0,0,0,306200201,306200201,306200203,0,0,0,"暹罗浣熊:skill",1001
3063001,"",0,0,0.0,306300101,306300102,306300103,306300104,0,0,0,0,0,306300102,306300102,0,0,0,"",1001
3063002,"",0,0,1.8,306300201,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3063003,"",0,0,2.0,306300301,306300302,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3063004,"",0,0,0.0,306300401,306300402,306300403,306300404,0,0,0,0,0,0,0,0,0,0,"",1001
3063011,"",0,0,0.0,306301101,306301102,306301103,306301104,306301105,0,0,0,0,306301102,306301102,0,0,0,"",1001
3063012,"",0,0,1.8,306301201,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3063013,"",0,0,2.0,306301301,306301302,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3063014,"",0,0,0.0,306301401,306301402,306301403,306301404,0,0,0,0,0,0,0,0,0,0,"",1001
3067001,"",0,0,0.0,306700101,306700102,306700103,0,0,0,0,0,0,306700102,0,0,0,0,"丑萌巧克力兽",1001
3067002,"",0,0,6.0,306700201,306700202,306700203,306700204,306700205,0,0,0,0,0,306700201,0,0,0,"丑萌巧克力兽",1001
3067003,"",0,0,2.8,306700301,306700302,306700303,306700304,0,0,0,0,306700301,306700301,306700303,0,0,0,"丑萌巧克力兽",1001
3067004,"",0,0,0.0,306700401,306700402,306700403,306700404,0,0,0,0,0,0,0,0,0,0,"丑萌巧克力兽",1001
3067005,"",0,0,2.8,306700501,306700502,306700503,306700504,0,0,0,0,306700501,306700501,306700503,0,0,0,"丑萌巧克力兽",1001
3067006,"",0,0,1.0,306700601,306700602,0,0,0,0,0,0,306700601,0,0,0,0,0,"丑萌巧克力兽",1001
3067007,"",0,0,3.0,306700701,306700702,306700703,0,0,0,0,0,0,0,0,0,0,0,"丑萌巧克力兽",1001
3067008,"",0,0,0.0,306700801,306700802,306700803,306700804,0,0,0,0,0,0,0,0,0,0,"丑萌巧克力兽",1001
3067009,"",0,0,0.5,306700901,306700902,0,0,0,0,0,0,306700901,0,0,0,0,0,"丑萌巧克力兽",1001
3068001,"",1,0,0.0,306800101,306800102,0,0,0,0,0,0,0,0,0,0,0,0,"哀叹女神",1001
3068002,"",1,0,1.8,306800201,306800202,0,0,0,0,0,0,0,0,0,0,0,0,"哀叹女神",1001
3068003,"",1,0,3.0,306800301,306800302,306800303,306800304,0,0,0,0,0,0,0,0,0,0,"哀叹女神",1001
3068004,"",1,0,0.0,306800401,306800402,306800403,306800404,0,0,0,0,0,0,0,0,0,0,"哀叹女神",1001
3068005,"",1,0,4.2,306800501,306800502,306800503,306800504,306800505,306800506,306800507,0,0,0,0,0,0,0,"哀叹女神",1001
3068006,"",1,0,0.1,306800601,306800602,306800603,0,0,0,0,0,0,0,0,0,0,0,"哀叹女神",1001
3068007,"",1,0,0.0,306800701,306800702,306800703,306800704,0,0,0,0,0,0,0,0,0,0,"哀叹女神",1001
3068008,"",1,0,1000.0,306800801,0,0,0,0,0,0,0,0,0,0,0,0,0,"哀叹女神",1001
3070001,"",1,0,2.0,307000101,0,0,0,0,0,0,0,0,0,0,0,0,0,"巨人必杀技能",1001
3070002,"",1,0,2.0,307000201,307000202,0,0,0,0,0,0,307000201,0,0,0,0,0,"巨人Skill1",1001
3070003,"",1,0,2.0,307000301,307000302,307000303,307000304,307000305,0,0,0,0,0,0,0,0,0,"巨人Skill2",1001
3070004,"",1,0,2.0,307000401,307000402,307000403,307000404,0,0,0,0,0,0,0,0,0,0,"巨人觉醒",1001
3070005,"",1,0,2.0,307000501,307000502,307000503,307000504,0,0,0,0,0,0,0,0,0,0,"巨人觉醒（SP）",1001
3070006,"",1,0,2.0,307000601,0,0,0,0,0,0,0,0,0,0,0,0,0,"巨人通常攻击用",1001
3071001,"",0,0,0.0,307100101,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3071002,"",0,0,0.0,307100201,307100202,307100203,307100204,0,0,0,0,307100201,307100201,307100201,0,0,0,"",1001
3071003,"",0,0,5.8,307100301,307100302,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3071004,"",0,0,0.0,307100401,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3071011,"",0,0,0.0,307101101,307101102,307101103,307101104,307101105,307101106,0,0,307101101,0,307101103,0,307101105,0,"",1001
3071012,"",0,0,1.8,307101201,307101202,307101203,307101204,0,0,0,0,307101201,307101201,307101201,0,0,0,"",1001
3071013,"",0,0,1.8,307101301,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3071014,"",0,0,0.0,307101401,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3071015,"",0,0,0.0,307101301,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3071021,"",0,0,0.0,306301201,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3071022,"",0,0,15.0,307102201,307102202,307102203,307102204,0,0,0,0,0,0,0,0,0,0,"",1001
3071023,"",0,0,2.0,306301401,306301402,306301403,306301404,0,0,0,0,0,0,0,0,0,0,"",1001
3072001,"",1,0,2.0,307200101,307200102,307200103,307200104,307200105,0,0,0,307200101,307200101,0,307200104,0,0,"",1001
3072002,"",1,0,2.0,307200201,307200202,307200203,0,0,0,0,0,307200201,307200202,0,0,0,0,"",1001
3072003,"",1,0,1.8,307200301,307200302,0,0,0,0,0,0,307200301,0,0,0,0,0,"",1001
3072004,"",1,0,2.0,307200401,307200402,307200403,0,0,0,0,0,0,0,0,0,0,0,"",1001
3072005,"",1,0,2.0,307200501,307200502,307200503,307200504,0,0,0,0,0,0,0,0,0,0,"",1001
3075001,"",0,0,1.5,307500101,0,0,0,0,0,0,0,0,0,0,0,0,0,"基兹技能0",1001
3075002,"",0,0,1.5,307500201,307500202,307500203,0,0,0,0,0,307500201,307500202,0,0,0,0,"基兹技能1",1001
3075003,"",0,0,1.5,307500301,307500302,0,0,0,0,0,0,307500301,0,0,0,0,0,"基兹技能2",1001
3075004,"",0,0,1.5,307500401,307500402,307500403,0,0,0,0,0,307500401,0,0,0,0,0,"基兹技能3",1001
3901002,"",0,0,3.0,390100201,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3901003,"",0,0,3.0,390100301,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3901004,"",0,0,3.0,390100401,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3901005,"",0,0,3.0,390100501,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3901006,"",0,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
4008012,"",0,0,3.0,400801201,0,0,0,0,0,0,0,0,0,0,0,0,0,"投掷岩石，对近处敌人造成伤害。",1001
4008101,"",0,0,3.0,400810101,400810102,400810103,0,0,0,0,0,0,0,0,0,0,0,"投掷岩石，对近处敌人造成伤害。",1001
4012012,"",0,0,3.0,401201201,401201202,0,0,0,0,0,0,401201201,0,0,0,0,0,"投掷岩石，对近处敌人造成伤害。",1001
4025012,"岩石投击",0,0,3.0,402501201,402501202,0,0,0,0,0,0,402501201,0,0,0,0,0,"投掷岩石，对近处敌人造成伤害。",1001
4042032,"能量治愈",0,0,3.0,404203201,0,0,0,0,0,0,0,0,0,0,0,0,0,"回复我方技能值。",1001
4042042,"神愈",0,0,3.0,404204201,0,0,0,0,0,0,0,0,0,0,0,0,0,"回复己方的生命值。",1001
4084022,"治愈",0,0,3.0,408402201,0,0,0,0,0,0,0,0,0,0,0,0,0,"回复己方的生命值。",1001
4084032,"能量治愈",0,0,3.0,408403201,0,0,0,0,0,0,0,0,0,0,0,0,0,"回复己方的生命值。",1001
9000002,"",0,0,3.0,900000201,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9000004,"",0,0,3.0,900000401,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9000005,"",0,0,3.0,900000501,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9000006,"",0,0,3.0,900000601,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9000007,"",0,0,90.0,900000701,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9000008,"",0,0,3.0,900000801,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9001001,"",0,0,3.0,900100101,900100102,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9001002,"",0,0,3.0,900100201,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9001003,"",0,0,3.0,900100301,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9001004,"",0,0,3.0,900100401,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9001005,"",0,0,3.0,900100501,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9001006,"",0,0,3.0,900100601,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9001007,"",0,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9002001,"",0,0,3.0,900200101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9002002,"",0,0,3.0,900200201,900200202,0,0,0,0,0,0,900200201,0,0,0,0,0,sample,1001
9002003,"",0,0,3.0,900200301,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9002004,"",0,0,3.0,900200401,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9002005,"",0,0,3.0,900200501,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9002006,"",0,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9003001,"",0,0,3.0,900300101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9003002,"",0,0,3.0,900300201,900300202,0,0,0,0,0,0,900300201,0,0,0,0,0,sample,1001
9003003,"",0,0,3.0,900300301,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9003004,"",0,0,3.0,900300401,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9003005,"",0,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9004004,"",0,0,90.0,900400401,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9004005,"",0,0,90.0,900400501,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9004006,"",0,0,90.0,900400601,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9004007,"",0,0,90.0,900400701,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9010004,"",0,0,0.0,901000401,0,0,0,0,0,0,0,0,0,0,0,0,0,"小幅回复距离最近的一名己方角色的技能值。",1006
9012003,"",0,0,3.0,901200301,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9012004,"",0,0,3.0,901200401,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9012005,"",0,0,90.0,901200501,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9017004,"",0,0,0.0,901700401,0,0,0,0,0,0,0,0,0,0,0,0,0,"小幅回复距离最近的一名己方角色的技能值。",1006
9028001,"凤凰之剑",1,0,0.0,902800101,902800102,0,0,0,0,0,0,0,0,0,0,0,0,"对前方范围内的所有敌方目标造成物理伤害（大）。咲恋的生命值越低，造成的伤害越高。",1001
9028002,"高贵守护",1,0,1.25,902800201,0,0,0,0,0,0,0,0,0,0,0,0,0,"小幅提升己方全体的魔法防御力。",1003
9028003,"优雅声援",0,0,1.25,902800301,0,0,0,0,0,0,0,0,0,0,0,0,0,"小幅回复距离最近的一名己方角色的技能值。",1006
9036004,"",0,0,90.0,903600401,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9036005,"",0,0,90.0,903600501,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9038004,"",0,0,90.0,903800401,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
9044004,"",0,0,0.0,904400401,0,0,0,0,0,0,0,0,0,0,0,0,0,"小幅回复距离最近的一名己方角色的技能值。",1006
9075004,"",0,0,0.0,907500401,0,0,0,0,0,0,0,0,0,0,0,0,0,"小幅回复距离最近的一名己方角色的技能值。",1006
9077004,"",0,0,0.0,907700401,0,0,0,0,0,0,0,0,0,0,0,0,0,"小幅回复距离最近的一名己方角色的技能值。",1006
9078002,"",0,0,0.0,907800201,0,0,0,0,0,0,0,0,0,0,0,0,0,"小幅回复距离最近的一名己方角色的技能值。",1006
