action_id,class_id,action_type,action_detail_1,action_detail_2,action_detail_3,action_value_1,action_value_2,action_value_3,action_value_4,action_value_5,action_value_6,action_value_7,target_assignment,target_area,target_range,target_type,target_number,target_count,description,level_up_disp
101400102,1,38,41,1,3,2.4,2.4,16.0,0.0,300.0,0.0,0.0,1,1,2160,3,2,1,"使领域内敌人的魔法防御力下降{0}","魔法防御力下降+{0}"
101400103,1,38,81,1,0,10.0,0.0,16.0,0.0,300.0,0.0,0.0,1,1,2160,3,2,1,"使领域内敌人的技能值上升量下降{0}",""
101400104,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,2,1,"",""
101400105,1,8,1,0,0,0.9,0.0,16.0,0.0,0.0,0.0,0.0,1,2,300,1,0,99,"在一段时间内降低范围内敌人的行动速度","降低行动速度的成功率等级+1"
101400201,1,1,2,0,0,3.4,3.4,0.27,0.0,0.0,0.0,0.0,1,1,800,3,0,99,"对范围内的敌人造成{0}的魔法伤害","魔法伤害+{0}"
101400202,1,8,5,0,0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1,1,800,3,0,99,"使范围内的敌人在一段时间内无法行动","束缚的成功率等级+1"
101400301,1,1,2,0,0,8.0,8.0,0.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}的魔法伤害","魔法伤害+{0}"
101400302,1,11,1,0,0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"使敌方单体混乱","混乱的成功率等级+1"
101401201,1,1,2,0,0,9.0,9.0,0.72,0.0,0.0,0.0,0.0,1,1,800,3,0,99,"对范围内的敌人造成{0}魔法伤害","魔法伤害+{0}"
101401202,1,26,101401203,3,0,4.0,0.2,0.0,0.0,0.0,0.0,0.0,1,1,800,3,0,99,"",""
101401203,1,8,5,0,0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1,1,800,3,0,99,"使范围内的敌人在一定时间内无法行动","束缚的成功率等级+1"
101450101,1,90,5,0,0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法防御力提升{0}","魔法防御力+{0}"
101451101,1,90,5,0,0,1.0,32.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法防御力提升{0}","魔法防御力+{0}"
101500101,1,4,2,0,0,1.0,4.5,4.5,0.3375,0.0,0.0,0.0,2,3,2160,3,0,99,"己方全体的生命值回复{0}","生命值回复量+{0}"
101500102,1,10,40,1,0,1.0,0.45,0.45,18.0,0.0,0.0,0.0,2,3,2160,3,0,99,"提高全体同伴的魔法防御力{0}","魔法防御力提高+{0}"
101500201,1,10,30,0,0,1.0,5.5,5.5,12.0,0.0,0.0,0.0,2,2,300,3,0,99,"提升范围内己方角色的魔法攻击力{0}","魔法攻击力提升+{0}"
101500301,1,48,2,1,0,1.0,1.0,0.12,0.0,7.0,0.0,0.0,2,2,2160,10,0,1,"每秒回复生命值{0}","回复量+{0}"
101501201,1,10,30,0,0,1.0,18.0,18.0,12.0,0.0,0.0,0.0,2,2,300,3,0,99,"提升范围内己方角色的魔法攻击力{0}","魔法攻击力提升+{0}"
101501202,1,10,70,1,0,1.0,40.0,0.0,12.0,0.0,0.0,1.0,2,2,300,3,0,99,"提升范围内己方角色的魔法暴击率{0}","魔法暴击率提升+{0}"
101550101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提高自己的魔法攻击力{0}","魔法攻击力提升+{0}"
101551101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提高自己的魔法攻击力{0}","魔法攻击力提升+{0}"
101600101,1,1,1,0,0,45.0,45.0,4.0,0.0,1.0,0.0,1.0,1,1,-1,3,0,1,"对敌方单体造成{0}的物理伤害","物理伤害+{0}"
101600201,1,1,1,0,0,12.0,12.0,0.9,0.0,1.0,0.0,1.0,1,1,-1,3,0,1,"对敌方单体造成{0}的物理伤害","物理伤害+{0}"
101600301,1,10,10,1,0,1.0,15.0,15.0,12.0,0.0,0.0,1.0,2,3,0,7,0,1,"自身的物理攻击力提升{0}","物理攻击力+{0}"
101601101,1,10,110,1,0,2.0,25.0,0.0,18.0,0.0,0.0,1.0,2,3,-1,7,0,1,"自身的爆发物理暴击时提升25％的伤害","物理暴击提升+{0}"
101601102,1,1,1,0,0,112.0,112.0,9.0,0.0,1.0,0.0,1.0,1,1,-1,3,0,1,"对敌方单体造成{0}物理伤害","物理伤害+{0}"
101601201,1,1,1,0,0,12.0,12.0,0.9,0.0,1.0,1.5,1.0,1,1,-1,3,0,1,"对敌方单体造成{0}物理伤害","物理伤害+{0}"
101601202,1,1,1,0,0,12.0,12.0,0.6,0.0,0.0,1.5,1.0,1,1,-1,3,0,1,"对敌方单体造成{0}物理伤害","物理伤害+{0}"
101601203,1,1,1,0,0,12.0,12.0,0.6,0.0,0.0,1.5,1.0,1,1,-1,3,0,1,"对敌方单体造成{0}物理伤害","物理伤害+{0}"
101650101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力上升+{0}"
101651101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力上升+{0}"
101700101,1,1,1,0,0,60.0,60.0,4.8,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}的物理伤害","物理伤害+{0}"
101700201,1,1,1,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}的物理伤害","物理伤害+{0}"
101700301,1,34,1,0,0,1.0,10.0,10.0,5.0,0.0,0.0,0.0,1,3,2160,3,0,99,"每次攻击时伤害增加{0}","追加伤害+{0}"
101701201,1,1,1,0,0,30.0,30.0,2.3,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}的物理伤害","物理伤害+{0}"
101750101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力上升+{0}"
101751101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力上升+{0}"
101800101,1,1,2,0,0,4.5,4.5,0.405,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"对敌方全体造成{0}的魔法伤害","全体魔法伤害+{0}"
101800102,1,11,0,0,0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"魅惑敌方全体","魅惑的成功率等级+1"
101800201,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4000,3,1,1,"",""
101800202,1,1,2,0,0,9.0,9.0,0.72,0.0,0.0,0.0,0.0,1,2,100,1,0,99,"对范围内的敌人造成{0}的魔法伤害","魔法伤害+{0}"
101800301,1,16,2,0,0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,-1,2,0,1,"削减敌方单体的技能值{0}","技能值伤害+{0}"
101800302,1,16,1,0,0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"自身的技能值回复{0}","技能值回复量+{0}"
101801101,1,1,2,0,0,10.0,10.0,0.81,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"对敌方全体造成{0}魔法伤害","全体魔法伤害+{0}"
101801102,1,16,2,0,0,20.0,0.4,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"削减敌方全体的技能值{0}","技能值伤害+{0}"
101801103,1,10,81,1,0,1.0,15.0,0.0,18.0,0.0,0.0,1.0,1,3,2160,3,0,99,"使敌方全体的技能值上升量下降{0}",""
101801104,1,11,0,0,0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"魅惑敌方全体","魅惑的成功率等级+1"
101801201,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4000,3,1,1,"",""
101801202,1,23,300,101801203,101801205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,100,3,0,99,"",""
101801203,1,1,2,0,0,9.0,9.0,1.2,0.0,0.0,0.0,0.0,1,2,100,3,0,99,"对范围内的敌人造成{0}的魔法伤害","魔法伤害+{0}"
101801204,1,16,2,0,0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,100,3,0,99,"敌方陷入魅惑状态时，削减敌方单体的技能值{0}","技能值伤害+{0}"
101801205,1,1,2,0,0,9.0,9.0,1.2,0.0,0.0,0.0,0.0,1,2,100,3,0,99,"",""
101801206,1,10,11,1,0,1.0,10.0,10.0,12.0,0.0,0.0,1.0,1,2,100,3,0,99,"敌方不处于魅惑状态时，降低范围内敌人的物理攻击力{0}","物理攻击力下降+{0}"
101801207,1,10,31,1,0,1.0,10.0,10.0,12.0,0.0,0.0,1.0,1,2,100,3,0,99,"敌方不处于魅惑状态时，降低范围内敌人的魔法攻击力{0}","魔法攻击力下降+{0}"
101850101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法攻击力提升{0}","魔法攻击力上升+{0}"
101851101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法攻击力提升{0}","魔法攻击力上升+{0}"
101851102,1,90,5,0,0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法防御力提升{0}",""
102000101,1,1,1,0,0,24.0,24.0,1.8,0.0,0.0,0.0,0.0,1,2,2160,3,0,1,"对面前的敌方单体造成{0}的物理伤害","对第一名敌人的物理伤害+{0}"
102000102,1,1,1,0,0,45.0,45.0,3.6,0.0,0.0,0.0,0.0,1,2,2160,3,1,1,"对第二近的敌方单体造成{0}的物理伤害","对第二名敌人的物理伤害+{0}"
102000103,1,2,5,0,0,100.0,1200.0,0.0,0.0,0.0,0.0,0.0,1,2,2160,3,1,1,"",""
102000201,1,2,1,0,0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3,0,1,"",""
102000202,1,1,1,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,1,0,1,0,1,"对敌方单体造成{0}的物理伤害","物理伤害+{0}"
102000301,1,10,10,1,0,1.0,3.0,3.0,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"己方全体的物理攻击力提升{0}","物理攻击力提升+{0}"
102001101,1,1,1,0,0,30.0,30.0,2.4,0.0,0.0,0.0,0.0,1,1,900,3,0,99,"对前方范围内的敌人造成{0}的物理伤害","对前方范围的物理伤害＋{0}"
102001102,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2160,3,1,1,"",""
102001103,1,1,1,0,0,54.0,54.0,4.5,0.0,0.0,0.0,0.0,1,2,275,3,0,99,"以第二近的敌人为中心，对范围内的敌人造成{0}的物理伤害","对以第二近的敌人为中心的范围造成物理伤害＋{0}"
102001201,1,2,1,0,0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3,0,1,"",""
102001202,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2160,3,0,1,"",""
102001203,1,1,1,0,0,27.0,27.0,2.1,0.0,0.0,0.0,0.0,1,1,500,1,0,99,"对范围内的敌人造成{0}物理伤害","物理伤害+{0}"
102050101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力上升+{0}"
102051101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力上升+{0}"
102100101,1,1,1,0,0,30.0,30.0,2.4,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}的物理伤害","物理伤害+{0}"
102100102,1,8,7,0,0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,1,1,-1,1,0,0,"使敌方单体在一段时间内无法行动","眩晕的成功率等级+1"
102100201,1,10,20,1,0,1.0,0.375,0.375,12.0,0.0,0.0,1.0,2,3,200,3,0,99,"我方全体的物理防御力提升{0}","物理防御力提升+{0}"
102100202,1,10,40,1,0,1.0,0.375,0.375,12.0,0.0,0.0,1.0,2,3,200,3,0,99,"我方全体的魔法防御力提升{0}","魔法防御力提升+{0}"
102100301,1,1,1,0,0,10.0,10.0,0.8,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}的物理伤害","物理伤害+{0}"
102100302,1,8,7,0,0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1,1,-1,1,0,0,"使敌方单体在一段时间内无法行动","眩晕的成功率等级+1"
102101201,1,10,20,1,0,1.0,0.75,0.75,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"提升己方全体的物理防御力{0}","物理防御力提升{0}"
102101202,1,10,40,1,0,1.0,0.75,0.75,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"提升己方全体的魔法防御力{0}","魔法防御力提升+{0}"
102101203,1,16,1,1,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"己方全体的技能值回复{0}",""
102150101,1,90,1,0,0,1.0,75.0,75.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的最大生命值提升{0}","最大生命值+{0}"
102151101,1,90,1,0,0,1.0,1275.0,75.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的最大生命值提升{0}","最大生命值+{0}"
102151102,1,90,5,0,0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法防御力提升{0}",""
102200101,1,1,2,0,0,18.0,18.0,1.44,0.0,0.0,0.0,0.0,1,1,825,3,0,99,"对范围内的敌人造成{0}的魔法伤害","魔法伤害+{0}"
102200201,1,1,2,0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"消耗自身的生命值{0}",""
102200202,1,10,30,1,0,1.0,20.0,20.0,12.0,0.0,0.0,1.0,2,3,0,7,0,1,"提升自身的魔法攻击力{0}","魔法攻击力提升+{0}"
102200301,1,1,2,0,0,9.0,9.0,0.72,0.0,0.0,0.0,0.0,1,1,800,1,0,99,"对范围内的敌人造成{0}的魔法伤害","魔法伤害+{0}"
102201101,1,26,102201102,1,0,1.0,3.15,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
102201102,1,1,2,0,0,32.4,32.4,2.7,0.0,0.0,0.0,0.0,1,1,975,3,0,99,"对范围内的敌人造成{0}魔法伤害","魔法伤害+{0}"
102201201,1,1,2,0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"消耗自身的生命值{0}",""
102201202,1,10,30,1,0,1.0,50.0,50.0,12.0,0.0,0.0,1.0,2,3,0,7,0,1,"提升自身的魔法攻击力{0}","魔法攻击力提升+{0}"
102201203,1,16,1,0,0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"自身的技能值回复{0}","技能值回复量+{0}"
102250101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法攻击力提升{0}","魔法攻击力上升+{0}"
102251101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法攻击力提升{0}","魔法攻击力上升+{0}"
102300101,1,1,1,0,0,45.0,45.0,3.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}的物理伤害","物理伤害+{0}"
102300102,1,3,1,0,0,800.0,0.0,1500.0,1200.0,0.0,0.0,1.0,1,1,-1,3,0,1,"",""
102300103,1,8,7,0,0,0.0,0.0,2.5,0.0,0.0,0.0,1.0,1,1,-1,1,0,1,"使敌方单体在一段时间内无法行动","眩晕的成功率等级+1"
102300104,1,3,3,0,0,2160.0,0.0,3000.0,0.0,0.0,0.0,1.0,1,1,-1,3,0,1,"",""
102300201,1,1,1,0,0,10.0,10.0,0.8,0.0,0.0,0.0,0.0,1,1,325,3,0,99,"对范围内的敌人造成{0}的物理伤害","物理伤害+{0}"
102300202,1,8,7,0,0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1,1,325,3,0,99,"使范围内的敌人在一段时间内无法行动","眩晕的成功率等级+1"
102300301,1,1,1,0,0,6.8,6.8,0.54,0.0,0.0,0.0,0.0,1,2,325,3,0,99,"对范围内的敌人造成{0}的物理伤害","物理伤害+{0}"
102300302,1,10,21,1,0,1.0,0.2,0.2,12.0,0.0,0.0,1.0,1,2,325,3,0,99,"使范围内敌人的物理防御力下降{0}","物理防御力下降+{0}"
102301101,1,1,1,0,0,60.0,60.0,4.8,0.0,0.0,0.0,0.0,1,1,375,3,0,99,"对范围内敌人造成{0}物理伤害","物理伤害+{0}"
102301102,1,3,1,0,0,800.0,0.0,1500.0,1200.0,0.0,0.0,1.0,1,1,375,3,0,99,"",""
102301103,1,8,7,0,0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1,1,375,3,0,99,"使范围内的敌人在一段时间内无法行动","眩晕的成功率等级+1"
102301104,1,3,3,0,0,2160.0,0.0,3000.0,0.0,0.0,0.0,1.0,1,1,375,3,0,99,"",""
102301201,1,1,1,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,1,325,3,0,99,"对范围内的敌人造成{0}物理伤害","物理伤害+{0}"
102301202,1,8,7,0,0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1,1,325,3,0,99,"使范围内的敌人在一定时间内无法行动","眩晕的成功率等级+1"
102301203,1,1,1,0,0,12.0,12.0,0.8,0.0,0.0,0.0,0.0,1,1,325,3,0,1,"对面前的敌人造成{0}物理伤害","物理伤害+{0}"
102301204,1,8,1,0,0,0.8,0.0,10.5,0.0,0.0,0.0,0.0,1,2,325,3,0,1,"在一定时间内降低敌方单体的行动速度","行动速度低下的成功率等级+1"
102350101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力上升+{0}"
102351101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力上升+{0}"
102351102,1,90,5,0,0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法防御力提升{0}",""
102500101,1,1,2,0,0,13.5,13.5,1.08,0.0,0.0,0.0,0.0,1,1,1100,3,0,99,"对范围内的敌人造成{0}的魔法伤害","魔法伤害+{0}"
102500102,1,28,33,102500103,102500104,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
102500103,1,10,21,1,0,1.0,0.855,0.855,18.0,0.0,0.0,1.0,1,1,1100,1,0,99,"成功时，物理防御力下降{0}","成功时的物理防御力下降+{0}"
102500104,1,10,21,1,0,1.0,0.4275,0.4275,18.0,0.0,0.0,1.0,1,1,1100,1,0,99,"失败时，物理防御力下降{0}","失败时物理防御力下降+{0}"
102500201,1,1,2,0,0,9.0,9.0,0.72,0.0,0.0,0.0,0.0,1,1,900,3,0,99,"对范围内的敌人造成{0}的魔法伤害","魔法伤害+{0}"
102500301,1,4,2,0,0,1.0,2.5,2.5,0.18,0.0,0.0,0.0,2,2,300,3,0,99,"范围内的己方的生命值回复{0}","生命值回复量+{0}"
102500302,1,10,10,1,0,1.0,4.0,4.0,12.0,0.0,0.0,1.0,2,2,300,3,0,99,"范围内的己方的物理攻击力提升{0}","物理攻击力提升+{0}"
102501101,1,1,2,0,0,28.0,28.0,2.24,0.0,0.0,0.0,0.0,1,1,1250,3,0,99,"对范围内的敌人造成{0}魔法伤害","魔法伤害+{0}"
102501102,1,10,21,1,0,1.0,1.0,1.0,18.0,0.0,0.0,1.0,1,1,1250,3,0,99,"使范围内敌人的物理防御力降低{0}","物理防御力降低+{0}"
102501103,1,10,41,1,0,1.0,1.0,1.0,18.0,0.0,0.0,1.0,1,1,1250,3,0,99,"使范围内敌人的魔法防御力降低{0}","魔法防御力降低+{0}"
102501201,1,1,2,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,1,900,3,0,99,"对范围内的敌人造成{0}魔法伤害","魔法伤害+{0}"
102501202,1,10,21,1,0,1.0,0.35,0.35,12.0,0.0,0.0,1.0,1,1,900,3,0,99,"降低范围内敌人的物理防御力{0}","物理防御力下降+{0}"
102501203,1,10,41,1,0,1.0,0.35,0.35,12.0,0.0,0.0,1.0,1,1,900,3,0,99,"使范围内敌人的魔法防御力下降{0}","魔法防御力下降+{0}"
102550101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法攻击力提升{0}","魔法攻击力上升+{0}"
102551101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法攻击力提升{0}","魔法攻击力上升+{0}"
102551102,1,90,5,0,0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法防御力提升{0}","魔法防御力上升+{0}"
102600101,1,4,1,0,0,1.0,2.25,2.25,0.25,0.0,0.0,0.0,2,3,2160,3,0,99,"己方全体的生命值回复{0}","生命值回复量+{0}"
102600102,1,10,10,1,0,1.0,6.0,6.0,18.0,0.0,0.0,0.0,2,3,2160,3,0,99,"己方全体的物理攻击力提升{0}","物理攻击力提升+{0}"
102600103,1,10,40,1,0,1.0,0.7,0.7,18.0,0.0,0.0,0.0,2,3,2160,3,0,99,"提升己方全体的魔法防御力{0}","魔法防御力提升+{0}"
102600201,1,10,40,1,0,1.0,1.2,1.2,12.0,0.0,0.0,1.0,2,2,150,3,0,99,"提升范围内己方成员的魔法防御力{0}","魔法防御力提升+{0}"
102600301,1,1,1,0,0,6.0,6.0,0.4,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}的物理伤害","物理伤害+{0}"
102600302,1,8,7,0,0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"使敌方单体在一段时间内无法行动","眩晕的成功率等级+1"
102601201,1,10,40,1,0,1.0,1.4,1.4,12.0,0.0,0.0,1.0,2,2,250,3,0,99,"范围内己方成员的魔法防御力提升{0}","魔法防御力提升+{0}"
102601202,1,10,10,1,0,1.0,15.0,15.0,12.0,0.0,0.0,1.0,2,2,250,3,0,99,"范围内己方成员的物理攻击力提升{0}","物理攻击力提升+{0}"
102601203,1,10,60,1,0,1.0,50.0,0.0,12.0,0.0,0.0,1.0,2,2,250,3,0,99,"范围内的己方的物理暴击率提升{0}",""
102650101,1,90,5,0,0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法防御力提升{0}","魔法防御力上升+{0}"
102651101,1,90,5,0,0,1.0,32.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法防御力提升{0}","魔法防御力上升+{0}"
102700101,1,1,1,0,0,60.0,60.0,4.5,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}的物理伤害","物理伤害+{0}"
102700102,1,28,1000,102700103,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
102700103,1,10,10,1,0,1.0,22.5,22.5,18.0,0.0,0.0,1.0,2,1,0,7,0,1,"打倒敌人时，自身的物理攻击力提升{0}","物理攻击力提升+{0}"
102700201,1,10,10,1,0,1.0,7.5,7.5,12.0,0.0,0.0,0.0,2,1,0,7,0,1,"自身的物理攻击力提升{0}","物理攻击力提升+{0}"
102700301,1,1,1,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}的物理伤害","物理伤害+{0}"
102700302,1,9,1,0,0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,1,1,-1,1,0,1,"给与会造成{0}伤害的毒","毒的合计伤害量+{0}"
102701201,1,10,10,1,0,1.0,20.0,20.0,12.0,0.0,0.0,0.0,2,1,0,7,0,1,"自身的物理攻击力提升{0}","物理攻击力提升+{0}"
102701202,1,10,10,1,0,1.0,90.0,90.0,7.5,0.0,0.0,1.0,2,1,0,7,0,1,"自身的物理攻击力提升{0}","物理攻击力提升+{0}"
102701203,1,10,60,1,0,1.0,400.0,0.0,7.5,0.0,0.0,0.0,2,1,0,7,0,1,"自身的物理暴击率提升{0}",""
102750101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力上升+{0}"
102751101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力上升+{0}"
102800101,1,26,102800102,1,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
102800102,1,1,1,0,0,18.0,18.0,1.44,0.0,0.0,0.0,0.0,1,1,700,3,0,99,"对范围内的敌人造成{0}的物理伤害","物理伤害+{0}"
102800201,1,1,1,0,0,9.0,9.0,0.72,0.0,0.0,0.0,0.0,1,1,500,3,0,99,"对范围内的敌人造成{0}的物理伤害","物理伤害+{0}"
102800301,1,16,1,0,0,75.0,2.5,0.0,0.0,0.0,0.0,0.0,2,3,2160,3,1,1,"回复己方单体的技能值{0}","技能值回复量+{0}"
102801101,1,26,102801102,1,0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
102801102,1,1,1,0,0,30.0,30.0,2.4,0.0,0.0,0.0,0.0,1,1,900,3,0,99,"对范围内敌人造成{0}物理伤害","物理伤害+{0}"
102801103,1,26,102801104,2,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
102801104,1,10,10,1,0,1.0,17.5,17.5,18.0,0.0,0.0,1.0,2,3,2160,3,0,99,"我方全体的物理攻击力提升{0}","物理攻击力提升+{0}"
102801105,1,26,102801106,2,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
102801106,1,10,30,1,0,1.0,17.5,17.5,18.0,0.0,0.0,1.0,2,3,2160,3,0,99,"我方全体的魔法攻击力提升{0}","魔法攻击力提升+{0}"
102801201,1,26,102801202,1,0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
102801202,1,1,1,0,0,12.0,12.0,0.9,0.0,0.0,0.0,0.0,1,1,500,3,0,99,"对范围内的敌人造成{0}的物理伤害","物理伤害+{0}"
102850101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力上升+{0}"
102851101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力上升+{0}"
102900101,1,10,10,1,0,1.0,4.5,4.5,18.0,0.0,0.0,1.0,2,3,2160,3,0,99,"己方全体的物理攻击力提升{0}","物理攻击力提升+{0}"
102900102,1,10,20,1,0,1.0,1.8,1.8,18.0,0.0,0.0,1.0,2,3,0,7,0,1,"提升自身的物理防御力{0}","物理防御力提升+{0}"
102900103,1,10,40,0,0,1.0,1.8,1.8,18.0,0.0,0.0,0.0,2,3,0,7,0,1,"提升自身的魔法防御力{0}","魔法防御力提升+{0}"
102900104,1,20,1,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"挑衅敌方全体",""
