unit_id,promotion_level,equip_slot_1,equip_slot_2,equip_slot_3,equip_slot_4,equip_slot_5,equip_slot_6
113401,2,102222,102221,102371,102461,101611,101611
113401,3,103221,102222,102372,102521,102611,102611
113401,4,103252,103221,103521,103521,102613,102613
113401,5,103222,103252,103371,103522,103611,103611
113401,6,104221,103222,103372,103522,103371,103613
113401,7,104222,104221,104371,103614,103614,103613
113401,8,104223,104222,104522,104461,104611,103583
113401,9,104224,104223,104462,104522,104612,104581
113401,10,105221,104224,104463,104523,104613,104612
113401,11,105222,105221,105521,104463,105611,104613
113401,12,105223,105222,105372,105521,105612,105611
113401,13,105224,105223,105373,105522,105613,105612
113401,14,105225,105224,105523,105462,105614,105613
113401,15,105226,105225,105375,105523,105615,105614
113401,16,105227,105226,105376,105375,105616,105615
113401,17,106221,105227,105377,105376,105617,105616
113401,18,106222,106221,106371,105377,106611,105617
113401,19,106223,106222,106372,106371,106612,106611
113401,20,999999,106223,999999,106521,106613,106612
113501,1,101251,101251,101371,101521,101611,101581
113501,2,102252,102251,102371,102461,101611,101611
113501,3,103251,102252,102372,102521,102612,102581
113501,4,103252,103251,103521,103521,102613,102614
113501,5,103222,103252,103371,103461,103612,103581
113501,6,104251,103222,103372,103522,103613,103613
113501,7,104252,104251,104371,103614,103614,103461
113501,8,104253,104252,104372,104461,104611,103614
113501,9,104254,104253,104523,104522,104612,104611
113501,10,105251,104254,104373,104523,104613,104612
113501,11,105252,105251,105371,104463,105581,104613
113501,12,105253,105252,105522,105521,105582,105611
113501,13,105254,105253,105462,105522,105583,105612
113501,14,105255,105254,105374,105462,105584,105613
113501,15,105256,105255,105375,105374,105585,105614
113501,16,105257,105256,105376,105375,105586,105615
113501,17,106251,105257,105464,105376,105587,105616
113501,18,106252,106251,106461,105464,106581,105617
113501,19,106253,106252,106521,106461,106582,106611
113501,20,999999,106253,999999,106372,106583,106612
113601,1,101011,101011,101011,101401,101551,101551
113601,2,102013,102011,102281,102493,101551,101551
113601,3,103011,102013,102013,102401,102551,102551
113601,4,103012,103011,103311,103431,102552,102552
113601,5,103013,103012,103282,103401,103551,103551
113601,6,104011,103013,103283,103401,103552,103552
113601,7,104012,104011,104281,103553,103583,103552
113601,8,104013,104012,104312,104491,104581,103553
113601,9,104014,104013,104402,104282,104582,104551
113601,10,105011,104014,104314,104283,104583,104552
113601,11,105012,105011,105311,104284,105581,104553
113601,12,105013,105012,105431,105281,105552,105551
113601,13,105014,105013,105313,105282,105553,105552
113601,14,105015,105014,105314,105283,105554,105553
113601,15,105016,105015,105402,105284,105555,105554
113601,16,105017,105016,105433,105402,105556,105555
113601,17,106011,105017,105403,105433,105557,105556
113601,18,106012,106011,106401,105403,106551,105557
113601,19,106013,106012,106431,106401,106552,106551
113601,20,999999,106013,999999,106431,106553,106552
113701,1,101251,101251,101371,101521,101611,101611
113701,2,102222,102221,102371,102461,101611,101611
113701,3,103221,102222,102372,102521,102611,102611
113701,4,103252,103221,103521,103521,102613,102613
113701,5,103222,103252,103371,103522,103611,103611
113701,6,104221,103222,103372,103522,103371,103613
113701,7,104222,104221,104371,103614,103222,103613
113701,8,104223,104222,104522,104221,104611,103614
113701,9,104224,104223,104462,104222,104612,104611
113701,10,105221,104224,104463,104223,104613,104612
113701,11,105222,105221,105521,104224,105611,104613
113701,12,105223,105222,105372,105221,105612,105611
113701,13,105224,105223,105373,105222,105613,105612
113701,14,105225,105224,105523,105223,105614,105613
113701,15,105226,105225,105375,105224,105615,105614
113701,16,105227,105226,105376,105225,105616,105615
113701,17,106221,105227,105377,105226,105617,105616
113701,18,106222,106221,106371,105227,106611,105617
113701,19,106223,106222,106372,106221,106612,106611
113701,20,999999,106223,999999,106222,106613,106612
113801,1,101251,101251,101371,101521,101611,101581
113801,2,102252,102251,102371,102461,101611,101611
113801,3,103251,102252,102372,102521,102612,102581
113801,4,103252,103251,103521,103521,102613,102614
113801,5,103222,103252,103371,103461,103612,103581
113801,6,104251,103222,103372,103522,103613,103613
113801,7,104252,104251,104371,103614,103614,103461
113801,8,104253,104252,104372,104461,104611,103614
113801,9,104254,104253,104523,104522,104612,104611
113801,10,105251,104254,104373,104523,104613,104612
113801,11,105252,105251,105371,104373,105581,104613
113801,12,105253,105252,105522,105371,105582,105581
113801,13,105254,105253,105462,105372,105583,105582
113801,14,105255,105254,105374,105373,105584,105583
113801,15,105256,105255,105463,105374,105585,105584
113801,16,105257,105256,105524,105463,105586,105585
113801,17,106251,105257,105464,105524,105587,105586
113801,18,106252,106251,106461,105464,106581,105587
113801,19,106253,106252,106521,106461,106582,106581
113801,20,999999,106253,999999,106372,106583,106582
113901,1,101071,101281,101431,101431,101581,101581
113901,2,102101,102071,102341,102431,101581,101581
113901,3,103071,102432,102342,102432,102581,102581
113901,4,103101,103071,103341,103431,102582,102582
113901,5,103343,103101,103432,103162,103581,103581
113901,6,104071,103583,103343,103432,103582,103582
113901,7,104072,104431,104341,103583,103583,103432
113901,8,104073,104072,104342,104431,104581,103583
113901,9,104074,104073,104343,104342,104582,104581
113901,10,105071,104074,104433,104343,104583,104582
113901,11,105072,105071,105341,104433,105581,104583
113901,12,105073,105072,105342,105341,105582,105581
113901,13,105074,105073,105343,105342,105583,105582
113901,14,105075,105074,105432,105343,105584,105583
113901,15,105076,105075,105345,105344,105585,105584
113901,16,105077,105076,105346,105345,105586,105585
113901,17,106071,105077,105347,105346,105587,105586
113901,18,106072,106071,106401,105347,106581,105587
113901,19,106073,106072,106342,106401,106582,106581
113901,20,999999,106073,999999,106342,106583,106582
114001,1,101011,101011,101281,101551,101011,101551
114001,2,102013,102011,102341,102551,101011,101551
114001,3,103011,102013,102342,102552,102011,102551
114001,4,103012,103011,103341,103551,102013,102552
114001,5,103013,103012,103342,103552,103011,103551
114001,6,104011,103013,103343,103552,103012,103552
114001,7,104012,104011,104341,103553,103553,103582
114001,8,104013,104012,104342,104011,104551,103553
114001,9,104014,104013,104343,104012,104552,104551
114001,10,105011,104014,104344,104013,104553,104552
114001,11,105012,105011,105281,104014,105551,104553
114001,12,105013,105012,105282,105011,105552,105551
114001,13,105014,105013,105343,105012,105553,105552
114001,14,105015,105014,105344,105013,105554,105553
114001,15,105016,105015,105345,105014,105555,105554
114001,16,105017,105016,105346,105015,105556,105555
114001,17,106011,105017,105347,105016,105557,105556
114001,18,106012,106011,106341,105017,106551,105557
114001,19,106013,106012,106342,106011,106552,106551
114001,20,999999,106013,999999,106012,106553,106552
114101,1,101101,101071,101281,101431,101071,101551
114101,2,102101,102071,102341,102431,101551,101551
114101,3,103071,102101,102342,102432,102551,102551
114101,4,103101,103071,103341,103431,102552,102552
114101,5,103072,103101,103342,103432,103551,103551
114101,6,104101,103072,103343,103432,103552,103552
114101,7,104102,104101,104341,103553,103072,103552
114101,8,104103,104102,104342,104101,104551,103553
114101,9,104104,104103,104343,104102,104552,104551
114101,10,105101,104104,104344,104103,104554,104552
114101,11,105102,105101,105341,104104,105551,104553
114101,12,105103,105102,105282,105101,105552,105551
114101,13,105104,105103,105343,105102,105553,105552
114101,14,105105,105104,105344,105103,105554,105553
114101,15,105106,105105,105345,105104,105555,105554
114101,16,105107,105106,105286,105105,105556,105555
114101,17,106101,105107,105347,105106,105557,105556
114101,18,106102,106101,106341,105107,106551,105557
114101,19,106103,106102,106342,106101,106552,106551
114101,20,999999,106103,999999,106102,106553,106552
114201,1,101011,101011,101011,101401,101551,101551
114201,2,102013,102011,102281,102493,101551,101551
114201,3,103011,102013,102013,102401,102551,102551
114201,4,103012,103011,103311,103431,102552,102552
114201,5,103013,103012,103282,103401,103551,103551
114201,6,104011,103013,103283,103401,103552,103552
114201,7,104012,104011,104431,103553,103583,103552
114201,8,104013,104012,104312,104491,104581,103553
114201,9,104014,104013,104402,104282,104552,104551
114201,10,105011,104014,104314,104283,104583,104552
114201,11,105042,105011,105311,104433,105581,104583
114201,12,105013,105042,105431,105281,105552,105551
114201,13,105014,105013,105313,105282,105553,105552
114201,14,105015,105014,105314,105283,105554,105553
114201,15,105016,105015,105402,105284,105555,105554
114201,16,105017,105016,105433,105402,105556,105555
114201,17,106011,105017,105403,105433,105557,105556
114201,18,106012,106011,106401,105403,106551,105557
114201,19,106013,106012,106431,106401,106552,106551
114201,20,999999,106013,999999,106431,106553,106552
114301,1,101011,101071,101281,101401,101011,101551
114301,2,102041,102071,102281,102493,101551,101551
114301,3,103011,102041,102282,102401,102011,102551
114301,4,103041,103071,103281,103431,102552,102552
114301,5,103042,103041,103282,103401,103071,103551
114301,6,104041,103072,103283,103401,103552,103552
114301,7,104042,104071,104281,103553,103013,103552
114301,8,104043,104072,104282,104011,104551,103553
114301,9,104044,104013,104402,104012,104552,104551
114301,10,105041,104074,104284,104013,104554,104552
114301,11,105042,105071,105341,104014,105551,104553
114301,12,105043,105072,105282,105011,105552,105551
114301,13,105044,105073,105343,105012,105553,105552
114301,14,105045,105074,105284,105013,105554,105553
114301,15,105046,105075,105285,105014,105555,105554
114301,16,105047,105076,105286,105015,105556,105555
114301,17,106041,105077,105287,105016,105557,105556
114301,18,106042,106071,106341,105017,106551,105557
114301,19,106043,106072,106342,106011,106552,106551
114301,20,999999,106073,999999,106012,106553,106552
114401,1,101011,101011,101281,101401,101011,101551
114401,2,102013,102011,102281,102071,101551,101551
114401,3,103011,102013,102282,102401,102011,102551
114401,4,103012,103011,103281,103431,102552,102552
114401,5,103013,103012,103282,103401,103071,103551
114401,6,104011,103013,103283,103401,103552,103552
114401,7,104012,104011,104281,103013,103553,103552
114401,8,104013,104012,104282,104011,104551,103553
114401,9,104014,104013,104402,104012,104552,104551
114401,10,105011,104014,104284,104013,104553,104552
114401,11,105012,105011,105281,104014,105551,104553
114401,12,105013,105012,105282,105011,105552,105551
114401,13,105014,105013,105283,105012,105553,105552
114401,14,105015,105014,105284,105013,105554,105553
114401,15,105016,105015,105285,105014,105555,105554
114401,16,105017,105016,105286,105015,105556,105555
114401,17,106011,105017,105287,105016,105557,105556
114401,18,106012,106011,106281,105017,106551,105557
114401,19,106013,106012,106282,106011,106552,106551
114401,20,999999,106013,999999,106012,106553,106552
114501,1,101011,101071,101281,101401,101551,101581
114501,2,102013,102011,102311,102493,101431,101581
114501,3,103011,102401,102282,102401,102011,102551
114501,4,103012,103011,103311,103581,102401,102582
114501,5,103013,103401,103282,103432,103581,103551
114501,6,104011,103013,103283,103491,103401,103582
114501,7,104012,104491,104311,103583,103583,103401
114501,8,104013,104012,104432,104491,104581,103583
114501,9,104014,104013,104283,104282,104582,104581
114501,10,105011,104014,104433,104283,104583,104582
114501,11,105012,105011,105281,104433,105581,104583
114501,12,105013,105012,105431,105281,105582,105581
114501,13,105014,105013,105283,105282,105583,105582
114501,14,105015,105014,105284,105283,105584,105583
114501,15,105016,105015,105285,105284,105585,105584
114501,16,105017,105016,105316,105315,105586,105585
114501,17,106011,105017,105317,105316,105587,105586
114501,18,106012,106011,106311,105317,106581,105587
114501,19,106013,106012,106312,106311,106582,106581
114501,20,999999,106013,999999,106312,106583,106582
114601,1,101011,101431,101281,101011,101551,101581
114601,2,102013,102431,102311,102011,101431,101581
114601,3,103011,102401,102282,102013,102011,102551
114601,4,103012,103581,103311,103011,102401,102401
114601,5,103013,103432,103282,103012,103581,103551
114601,6,104011,103583,103283,103012,103582,103282
114601,7,104012,104401,104311,103013,103583,103582
114601,8,104013,104012,104282,104491,104581,103583
114601,9,104014,104013,104313,104432,104582,104581
114601,10,105011,104014,104433,104313,104583,104582
114601,11,105012,105011,105401,104433,105581,104583
114601,12,105013,105012,105342,105401,105582,105581
114601,13,105014,105013,105283,105431,105583,105582
114601,14,105015,105014,105284,105491,105584,105583
114601,15,105016,105015,105345,105432,105585,105584
114601,16,105017,105016,105346,105345,105586,105585
114601,17,106011,105017,105347,105346,105587,105586
114601,18,106012,106011,106341,105347,106581,105587
114601,19,106013,106012,106342,106341,106582,106581
114601,20,999999,106013,999999,106342,106583,106582
114701,1,101071,101071,101281,101431,101551,101551
114701,2,102041,102071,102431,102431,101551,101551
114701,3,103071,102041,102342,102432,102551,102551
114701,4,103041,103431,103341,103431,102552,102552
114701,5,103072,103041,103342,103432,103551,103551
114701,6,104071,103072,103343,103432,103552,103582
114701,7,104072,104071,104341,103553,103072,103552
114701,8,104073,104072,104342,104431,104551,103553
114701,9,104074,104073,104343,104102,104552,104551
114701,10,105071,104074,104433,104103,104553,104552
114701,11,105072,105071,105401,104344,105551,104554
114701,12,105073,105072,105282,105341,105552,105551
114701,13,105074,105073,105343,105072,105553,105552
114701,14,105075,105074,105344,105343,105554,105553
114701,15,105076,105075,105285,105344,105555,105554
114701,16,105077,105076,105286,105285,105556,105555
114701,17,106071,105077,105287,105286,105557,105556
114701,18,106072,106071,106341,105287,106551,105557
114701,19,106073,106072,106342,106341,106552,106551
114701,20,999999,106073,999999,106342,106553,106552
115001,1,101251,101251,101371,101521,101611,101611
115001,2,102252,102251,102371,102461,101611,101611
115001,3,103251,102252,102372,102222,102611,102611
115001,4,103252,103521,103251,103611,102613,102613
115001,5,103222,103252,103371,103522,103611,103611
115001,6,104251,103222,103372,103252,103613,103613
115001,7,104252,104251,104371,103614,103614,103613
115001,8,104253,104252,104522,104251,104611,103614
115001,9,104254,104253,104462,104252,104612,104611
115001,10,105251,104254,104463,104253,104613,104612
115001,11,105252,105251,105521,104254,105611,104613
115001,12,105253,105252,105372,105251,105612,105611
115001,13,105254,105253,105373,105252,105613,105612
115001,14,105255,105254,105523,105253,105614,105613
115001,15,105256,105255,105463,105254,105615,105614
115001,16,105257,105256,105524,105255,105616,105615
115001,17,106251,105257,105377,105256,105617,105616
115001,18,106252,106251,106371,105257,106611,105617
115001,19,106253,106252,106521,106251,106612,106611
115001,20,999999,106253,999999,106252,106613,106612
115501,1,101071,101071,101281,101401,101581,101551
115501,2,102041,102071,102281,102493,101581,101551
115501,3,103071,102041,102282,102401,102581,102551
115501,4,103041,103431,103281,103431,102582,102552
115501,5,103072,103041,103282,103401,103581,103551
115501,6,104071,103072,103283,103401,103582,103552
115501,7,104072,104071,104281,103553,103583,103552
115501,8,104073,104072,104282,104011,104551,103553
115501,9,104074,104073,104402,104012,104552,104551
115501,10,105071,104074,104284,104013,104554,104552
115501,11,105072,105071,105341,104014,105551,104554
115501,12,105073,105072,105282,105011,105552,105551
115501,13,105074,105073,105343,105012,105553,105552
115501,14,105075,105074,105284,105013,105554,105553
115501,15,105076,105075,105285,105014,105555,105554
115501,16,105077,105076,105286,105015,105556,105555
115501,17,106071,105077,105287,105016,105557,105556
115501,18,106072,106071,106341,105017,106551,105557
115501,19,106073,106072,106342,106011,106552,106551
115501,20,999999,106073,999999,106012,106553,106552
115601,1,101251,101251,101371,101521,101611,101581
115601,2,102252,102251,102371,102461,101611,101581
115601,3,103251,102252,102372,102521,102612,102581
115601,4,103252,103251,103521,103521,102614,102582
115601,5,103222,103252,103371,103461,103612,103581
115601,6,104251,103222,103372,103522,103613,103582
115601,7,104252,104521,104371,103614,103583,103613
115601,8,104253,104252,104372,104461,104581,103614
115601,9,104254,104253,104523,104372,104612,104581
115601,10,105251,104254,104373,104523,104613,104582
115601,11,105252,105251,105371,104463,105611,104583
115601,12,105253,105252,105372,105521,105612,105581
115601,13,105254,105253,105373,105522,105613,105582
115601,14,105255,105254,105374,105462,105614,105583
115601,15,105256,105255,105463,105374,105615,105584
115601,16,105257,105256,105524,105463,105616,105585
115601,17,106251,105257,105464,105524,105617,105586
115601,18,106252,106251,106461,105464,106611,105587
115601,19,106253,106252,106521,106461,106612,106581
115601,20,999999,106253,999999,106372,106613,106582
115701,1,101251,101251,101371,101521,101611,101611
115701,2,102252,102251,102371,102461,101611,101611
115701,3,103251,102252,102372,102222,102611,102611
115701,4,103252,103521,103251,103611,102613,102613
115701,5,103222,103252,103371,103522,103611,103611
115701,6,104251,103222,103372,103252,103613,103613
115701,7,104252,104251,104371,103614,103614,103613
115701,8,104253,104252,104522,104251,104611,103614
115701,9,104254,104253,104462,104252,104612,104611
115701,10,105251,104254,104463,104253,104613,104612
115701,11,105252,105251,105521,104254,105611,104613
115701,12,105253,105252,105372,105251,105612,105611
115701,13,105254,105253,105373,105252,105613,105612
115701,14,105255,105254,105523,105253,105614,105613
115701,15,105256,105255,105463,105254,105615,105614
115701,16,105257,105256,105524,105255,105616,105615
115701,17,106251,105257,105377,105256,105617,105616
115701,18,106252,106251,106371,105257,106611,105617
115701,19,106253,106252,106521,106251,106612,106611
115701,20,999999,106253,999999,106252,106613,106612
115801,1,101011,101011,101281,101401,101011,101551
115801,2,102013,102011,102281,102071,101551,101551
115801,3,103011,102013,102282,102401,102011,102551
115801,4,103012,103011,103281,103431,102552,102552
115801,5,103013,103012,103282,103401,103071,103551
115801,6,104011,103013,103283,103401,103552,103552
115801,7,104012,104011,104281,103013,103553,103552
115801,8,104013,104012,104282,104011,104551,103553
115801,9,104014,104013,104402,104012,104552,104551
115801,10,105011,104014,104284,104013,104553,104552
115801,11,105012,105011,105281,104014,105551,104553
115801,12,105013,105012,105282,105011,105552,105551
115801,13,105014,105013,105283,105012,105553,105552
115801,14,105015,105014,105284,105013,105554,105553
115801,15,105016,105015,105285,105014,105555,105554
115801,16,105017,105016,105286,105015,105556,105555
115801,17,106011,105017,105287,105016,105557,105556
115801,18,106012,106011,106281,105017,106551,105557
115801,19,106013,106012,106282,106011,106552,106551
115801,20,999999,106013,999999,106012,106553,106552
115901,1,101011,101011,101281,101401,101011,101551
115901,2,102041,102011,102281,102493,101011,101551
115901,3,103011,102041,102282,102401,102011,102551
115901,4,103041,103011,103281,103551,102041,102552
115901,5,103042,103041,103282,103401,103011,103551
115901,6,104041,103042,103283,103401,103041,103552
115901,7,104042,104041,104281,103583,103042,103552
115901,8,104043,104042,104282,104041,104551,103553
115901,9,104044,104043,104313,104042,104552,104551
115901,10,105041,104044,104344,104043,104554,104552
115901,11,105042,105041,105281,104044,105551,104553
115901,12,105043,105042,105282,105041,105552,105551
115901,13,105044,105043,105283,105042,105553,105552
115901,14,105045,105044,105284,105043,105554,105553
115901,15,105046,105045,105285,105044,105555,105554
115901,16,105047,105046,105286,105045,105556,105555
115901,17,106041,105047,105287,105046,105557,105556
115901,18,106042,106041,106281,105047,106551,105557
115901,19,106043,106042,106282,106041,106552,106551
115901,20,999999,106043,999999,106042,106553,106552
116001,1,101251,101251,101371,101521,101611,101611
116001,2,102252,102251,102371,102461,101611,101611
116001,3,103251,102252,102372,102222,102611,102611
116001,4,103252,103521,103251,103611,102613,102613
116001,5,103222,103252,103371,103522,103611,103611
116001,6,104251,103222,103372,103252,103613,103613
116001,7,104252,104251,104371,103614,103614,103613
116001,8,104253,104252,104522,104251,104611,103614
116001,9,104254,104253,104462,104252,104612,104611
116001,10,105251,104254,104463,104253,104613,104612
116001,11,105252,105251,105521,104254,105611,104613
116001,12,105253,105252,105372,105251,105612,105611
116001,13,105254,105253,105373,105252,105613,105612
116001,14,105255,105254,105523,105253,105614,105613
116001,15,105256,105255,105463,105254,105615,105614
116001,16,105257,105256,105524,105255,105616,105615
116001,17,106251,105257,105377,105256,105617,105616
116001,18,106252,106251,106371,105257,106611,105617
116001,19,106253,106252,106521,106251,106612,106611
116001,20,999999,106253,999999,106252,106613,106612
116201,1,101071,101071,101281,101431,101551,101551
116201,2,102041,102071,102431,102431,101551,101551
116201,3,103071,102041,102342,102432,102551,102551
116201,4,103041,103431,103341,103431,102552,102552
116201,5,103072,103041,103342,103432,103551,103551
116201,6,104071,103072,103343,103432,103552,103582
116201,7,104072,104071,104341,103553,103072,103552
116201,8,104073,104072,104342,104431,104551,103553
116201,9,104074,104073,104343,104102,104552,104551
116201,10,105071,104074,104433,104103,104553,104552
116201,11,105072,105071,105401,104344,105551,104554
116201,12,105073,105072,105282,105341,105552,105551
116201,13,105074,105073,105343,105072,105553,105552
116201,14,105075,105074,105344,105343,105554,105553
116201,15,105076,105075,105285,105344,105555,105554
116201,16,105077,105076,105286,105285,105556,105555
116201,17,106071,105077,105287,105286,105557,105556
116201,18,106072,106071,106341,105287,106551,105557
116201,19,106073,106072,106342,106341,106552,106551
116201,20,999999,106073,999999,106342,106553,106552
116301,1,101101,101071,101281,101431,101071,101551
116301,2,102101,102071,102341,102431,101551,101551
116301,3,103071,102101,102342,102432,102551,102551
116301,4,103101,103071,103341,103431,102552,102552
116301,5,103072,103101,103342,103432,103551,103551
116301,6,104101,103072,103343,103432,103552,103552
116301,7,104102,104101,104341,103553,103072,103552
116301,8,104103,104102,104342,104101,104551,103553
116301,9,104104,104103,104343,104102,104552,104551
116301,10,105101,104104,104344,104103,104554,104552
116301,11,105102,105101,105341,104104,105551,104553
116301,12,105103,105102,105282,105101,105552,105551
116301,13,105104,105103,105343,105102,105553,105552
116301,14,105105,105104,105344,105103,105554,105553
116301,15,105106,105105,105345,105104,105555,105554
116301,16,105107,105106,105286,105105,105556,105555
116301,17,106101,105107,105347,105106,105557,105556
116301,18,106102,106101,106341,105107,106551,105557
116301,19,106103,106102,106342,106101,106552,106551
116301,20,999999,106103,999999,106102,106553,106552
116501,1,101191,101191,101401,101191,101551,101551
116501,2,102192,102191,102311,102191,101551,101551
116501,3,103191,102192,102312,102192,102551,102551
116501,4,103192,103191,103311,103191,102552,102552
116501,5,103193,103192,103282,103192,103551,103551
116501,6,104191,103193,103283,103192,103552,103552
116501,7,104192,104191,104311,103193,103553,103552
116501,8,104193,104192,104312,104191,104581,103553
116501,9,104194,104193,104313,104192,104582,104581
116501,10,105191,104194,104314,104193,104554,104582
116501,11,105192,105191,105311,104194,105551,104553
116501,12,105193,105192,105312,105191,105582,105551
116501,13,105194,105193,105313,105192,105553,105582
116501,14,105195,105194,105314,105193,105554,105553
116501,15,105196,105195,105315,105194,105585,105554
116501,16,105197,105196,105316,105195,105556,105585
116501,17,106191,105197,105317,105196,105557,105556
116501,18,106192,106191,106311,105197,106551,105557
116501,19,106193,106192,106312,106191,106552,106551
116501,20,999999,106193,999999,106192,106553,106552
180101,1,101101,101071,101281,101101,101071,101551
180101,2,102101,102071,102341,102071,101551,101551
180101,3,103071,102101,102342,102101,102551,102551
180101,4,103101,103071,103341,103071,102552,102552
180101,5,103072,103101,103342,103101,103551,103551
180101,6,104101,103072,103343,103101,103552,103552
180101,7,104102,104101,104341,103553,103072,103552
180101,8,104103,104102,104342,104101,104551,103553
180101,9,104104,104103,104343,104102,104552,104551
180101,10,105101,104104,104344,104103,104554,104552
180101,11,105102,105101,105341,104104,105551,104553
180101,12,105103,105102,105282,105101,105552,105551
180101,13,105104,105103,105343,105102,105553,105552
180101,14,105105,105104,105344,105103,105554,105553
180101,15,105106,105105,105345,105104,105555,105554
180101,16,105107,105106,105286,105105,105556,105555
180101,17,106101,105107,105347,105106,105557,105556
180101,18,106102,106101,106341,105107,106551,105557
180101,19,106103,106102,106342,106101,106552,106551
180101,20,999999,106103,999999,106102,106553,106552
180201,1,101251,101251,101371,101521,101611,101611
180201,2,102222,102221,102371,102461,101611,101611
180201,3,103221,102222,102372,102521,102611,102611
180201,4,103252,103221,103521,103521,102613,102613
180201,5,103222,103252,103371,103522,103611,103611
180201,6,104221,103222,103372,103522,103371,103613
180201,7,104222,104221,104371,103614,103222,103613
180201,8,104223,104222,104522,104221,104611,103614
180201,9,104224,104223,104462,104222,104612,104611
180201,10,105221,104224,104463,104223,104613,104612
180201,11,105222,105221,105521,104224,105611,104613
180201,12,105223,105222,105372,105221,105612,105611
180201,13,105224,105223,105373,105222,105613,105612
180201,14,105225,105224,105523,105223,105614,105613
180201,15,105226,105225,105375,105224,105615,105614
180201,16,105227,105226,105376,105225,105616,105615
180201,17,106221,105227,105377,105226,105617,105616
180201,18,106222,106221,106371,105227,106611,105617
180201,19,106223,106222,106372,106221,106612,106611
180201,20,999999,106223,999999,106222,106613,106612
180401,1,101011,101071,101281,101401,101551,101581
180401,2,102013,102011,102311,102493,101431,101581
180401,3,103011,102401,102282,102401,102011,102551
180401,4,103012,103011,103311,103581,102401,102582
180401,5,103013,103401,103282,103432,103581,103551
180401,6,104011,103013,103283,103491,103401,103582
180401,7,104012,104491,104311,103583,103583,103401
180401,8,104013,104012,104432,104491,104581,103583
180401,9,104014,104013,104283,104282,104582,104581
180401,10,105011,104014,104314,104283,104583,104582
180401,11,105012,105011,105281,104433,105581,104583
180401,12,105013,105012,105431,105281,105582,105581
180401,13,105014,105013,105313,105282,105583,105582
180401,14,105015,105014,105314,105283,105584,105583
180401,15,105016,105015,105315,105284,105585,105584
180401,16,105017,105016,105316,105315,105586,105585
180401,17,106011,105017,105317,105316,105587,105586
180401,18,106012,106011,106311,105317,106581,105587
180401,19,106013,106012,106312,106311,106582,106581
180401,20,999999,106013,999999,106312,106583,106582
180501,1,101161,101161,101281,101161,101581,101551
180501,2,102163,102162,102341,102162,101581,101551
180501,3,103161,102163,102342,102521,102581,102551
180501,4,103162,103161,103341,103161,102552,102552
180501,5,103193,103162,103342,103162,103581,103551
180501,6,104161,103193,103343,103162,103552,103342
180501,7,104162,104161,104341,103583,103614,103552
180501,8,104163,104162,104432,104161,104581,103614
180501,9,104164,104163,104343,104432,104552,104581
180501,10,105161,104164,104433,104163,104583,104552
180501,11,105162,105161,105401,104433,105581,104583
180501,12,105163,105162,105342,105161,105582,105581
180501,13,105164,105163,105283,105162,105583,105582
180501,14,105165,105164,105432,105163,105584,105583
180501,15,105166,105165,105402,105164,105585,105584
180501,16,105167,105166,105433,105165,105586,105585
180501,17,106161,105167,105347,105166,105587,105586
180501,18,106162,106161,106401,105167,106581,105587
180501,19,106163,106162,106431,106161,106582,106581
180501,20,999999,106163,999999,106162,106583,106582
180601,1,101251,101251,101371,101521,101611,101611
180601,2,102222,102221,102371,102461,101611,101611
180601,3,103221,102222,102372,102521,102611,102611
180601,4,103252,103221,103521,103521,102613,102613
180601,5,103222,103252,103371,103522,103611,103611
180601,6,104221,103222,103372,103522,103371,103613
180601,7,104252,104221,104371,103614,103222,103613
180601,8,104223,104252,104522,104221,104611,103614
180601,9,104254,104223,104462,104252,104612,104611
180601,10,105221,104254,104463,104223,104613,104612
180601,11,105222,105221,105521,104254,105611,104613
180601,12,105223,105222,105372,105221,105612,105611
180601,13,105224,105223,105373,105222,105613,105612
180601,14,105255,105224,105523,105223,105614,105613
180601,15,105256,105255,105375,105224,105615,105614
180601,16,105227,105256,105376,105255,105616,105615
180601,17,106221,105227,105377,105256,105617,105616
180601,18,106222,106221,106371,105227,106611,105617
180601,19,106223,106222,106372,106221,106612,106611
180601,20,999999,106223,999999,106222,106613,106612
400401,1,0,0,0,0,0,0
400401,2,0,0,0,0,0,0
400401,3,0,0,0,0,0,0
400401,4,0,0,0,0,0,0
400401,5,0,0,0,0,0,0
400401,6,0,0,0,0,0,0
400401,7,0,0,0,0,0,0
400401,8,0,0,0,0,0,0
400401,9,0,0,0,0,0,0
400401,10,0,0,0,0,0,0
400401,11,0,0,0,0,0,0
400401,12,0,0,0,0,0,0
400401,13,0,0,0,0,0,0
400401,14,0,0,0,0,0,0
400401,15,0,0,0,0,0,0
400401,16,0,0,0,0,0,0
400401,17,0,0,0,0,0,0
400401,18,0,0,0,0,0,0
400401,19,0,0,0,0,0,0
400401,20,0,0,0,0,0,0
400402,1,0,0,0,0,0,0
400402,2,0,0,0,0,0,0
400402,3,0,0,0,0,0,0
400402,4,0,0,0,0,0,0
400402,5,0,0,0,0,0,0
400402,6,0,0,0,0,0,0
400402,7,0,0,0,0,0,0
400402,8,0,0,0,0,0,0
400402,9,0,0,0,0,0,0
400402,10,0,0,0,0,0,0
400402,11,0,0,0,0,0,0
400402,12,0,0,0,0,0,0
400402,13,0,0,0,0,0,0
400402,14,0,0,0,0,0,0
400402,15,0,0,0,0,0,0
400402,16,0,0,0,0,0,0
